Date/Time,Badge Number,Reading
2022-05-09 08:00:00,W-51128236,17195.74
2022-05-09 08:00:00,W-51130596,47977.66
2022-05-09 08:00:00,W-51132723,176220.16
2022-05-09 08:00:00,W-51126573,171063.27
2022-05-09 08:00:00,W-51126509,173145.88
2022-05-09 08:00:00,W-51134893,158253.48
2022-05-09 08:00:00,W-51134009,122162.25
2022-05-09 08:00:00,W-51088163,12556.3
2022-05-09 08:00:00,W-51133294,152231.88
2022-05-09 08:00:00,W-51115026,20713.49
2022-05-09 08:00:00,W-51114997,77424.5
2022-05-09 08:00:00,W-51137754,238083.73
2022-05-09 08:00:00,W-51131322,91288.76
2022-05-09 08:00:00,W-51125921,253788.77
2022-05-09 08:00:00,W-51088877,174756.9
2022-05-09 08:00:00,W-51142262,31027.12
2022-05-09 08:00:00,W-51047523,67605.26
2022-05-09 08:00:00,W-51062817,155068.73
2022-05-09 08:00:00,W-51119350,13909.02
2022-05-09 08:00:00,W-51131993,181791.44
2022-05-09 08:00:00,W-51089813,1474657.0
2022-05-09 08:00:00,W-51085534,240991.7
2022-05-09 08:00:00,W-51089359,364356.2
2022-05-09 08:00:00,W-51138940,61397.61
2022-05-09 08:00:00,W-51089589,890180.3
2022-05-09 08:00:00,W-51036137,37940.82
2022-05-09 08:00:00,W-51118823,12665.44
2022-05-09 08:00:00,W-51134078,51771.09
2022-05-09 08:00:00,W-51115181,162699.53
2022-05-09 08:00:00,W-51125001,85158.33
2022-05-09 08:00:00,W-51127179,78432.61
2022-05-09 08:00:00,W-51126490,219017.48
2022-05-09 08:00:00,W-51086724,767869.0
2022-05-09 08:00:00,W-51136848,261163.45
2022-05-09 08:00:00,W-51135265,72089.95
2022-05-09 08:00:00,W-51134585,72584.19
2022-05-09 08:00:00,W-51101184,81721.69
2022-05-09 08:00:00,W-51128664,10572.99
2022-05-09 08:00:00,W-51077145,288125.03
2022-05-09 08:00:00,W-51060361,208424.78
2022-05-09 08:00:00,W-51060312,74599.5
2022-05-09 08:00:00,W-51051123,293090.33
2022-05-09 08:00:00,W-51066322,105952.92
2022-05-09 08:00:00,W-51117532,207933.65
2022-05-09 08:00:00,W-51115854,163567.07
2022-05-09 08:00:00,W-51119396,1.26
2022-05-09 08:00:00,W-51130626,106664.89
2022-05-09 08:00:00,W-51119292,156783.49
2022-05-09 08:00:00,W-84180528,415468.59
2022-05-09 08:00:00,W-51059799,92581.58
2022-05-09 08:00:00,W-84153776,265913.65
2022-05-09 08:00:00,W-51052308,95599.66
2022-05-09 08:00:00,W-51081869,333568.47
2022-05-09 08:00:00,W-51119269,74.44
2022-05-09 08:00:00,W-51050385,174357.08
2022-05-09 08:00:00,W-51078511,285993.47
2022-05-09 08:00:00,W-51137644,53314.11
2022-05-09 08:00:00,W-84182151,174132.92
2022-05-09 08:00:00,W-51124825,309781.07
2022-05-09 08:00:00,W-51128882,126534.72
2022-05-09 08:00:00,W-51109844,143584.18
2022-05-09 08:00:00,W-51139188,9619.56
2022-05-09 08:00:00,W-51079423,52032.04
2022-05-09 08:00:00,W-51081958,202381.95
2022-05-09 08:00:00,W-51077640,58229.15
2022-05-09 08:00:00,W-51082235,181361.81
2022-05-09 08:00:00,W-51108206,248814.7
2022-05-09 08:00:00,W-51066908,396458.61
2022-05-09 08:00:00,W-51054668,59419.77
2022-05-09 08:00:00,W-84183007,157526.62
2022-05-09 08:00:00,W-51049386,40773.59
2022-05-09 08:00:00,W-51052018,358995.69
2022-05-09 08:00:00,W-51076564,90824.12
2022-05-09 08:00:00,W-51054005,141277.04
2022-05-09 08:00:00,W-51054326,72848.25
2022-05-09 08:00:00,W-51111175,207701.08
2022-05-09 08:00:00,W-51128269,39320.72
2022-05-09 08:00:00,W-51088497,37970.16
2022-05-09 08:00:00,W-51127140,88104.68
2022-05-09 08:00:00,W-84180806,1305751.25
2022-05-09 08:00:00,W-51116717,49335.39
2022-05-09 08:00:00,W-51116266,73543.97
2022-05-09 08:00:00,W-51054420,335808.89
2022-05-09 08:00:00,W-51073548,148094.22
2022-05-09 08:00:00,W-51117835,198405.64
2022-05-09 08:00:00,W-51115136,28859.12
2022-05-09 08:00:00,W-51111802,180617.25
2022-05-09 08:00:00,W-51112227,132940.52
2022-05-09 08:00:00,W-51115383,142928.14
2022-05-09 08:00:00,W-51139282,144613.78
2022-05-09 08:00:00,W-51054304,165761.17
2022-05-09 08:00:00,W-51120830,104825.16
2022-05-09 08:00:00,W-51067680,242084.24
2022-05-09 08:00:00,W-51032868,161111.11
2022-05-09 08:00:00,W-51113441,222470.87
2022-05-09 08:00:00,W-51127443,120148.31
2022-05-09 08:00:00,W-51131799,304380.13
2022-05-09 08:00:00,W-51137281,45214.34
2022-05-09 08:00:00,W-51138075,192503.94
2022-05-09 08:00:00,W-51141718,133996.35
2022-05-09 08:00:00,W-51130352,273742.19
2022-05-09 08:00:00,W-51127407,372087.79
2022-05-09 08:00:00,W-51141651,59245.58
2022-05-09 08:00:00,W-51141585,208498.77
2022-05-09 08:00:00,W-51135262,51334.4
2022-05-09 08:00:00,W-51114095,162890.45
2022-05-09 08:00:00,W-51131216,244638.6
2022-05-09 08:00:00,W-51133115,108979.26
2022-05-09 08:00:00,W-51132722,186176.31
2022-05-09 08:00:00,W-51123463,83149.03
2022-05-09 08:00:00,W-51123523,211389.64
2022-05-09 08:00:00,W-51121773,273032.78
2022-05-09 08:00:00,W-51136712,255120.43
2022-05-09 08:00:00,W-51135934,533374.07
2022-05-09 08:00:00,W-51126946,64020.24
2022-05-09 08:00:00,W-51141839,282211.31
2022-05-09 08:00:00,W-51112423,132780.48
2022-05-09 08:00:00,W-51117975,196534.28
2022-05-09 08:00:00,W-51109264,201198.14
2022-05-09 08:00:00,W-51109591,209654.01
2022-05-09 08:00:00,W-51106657,240217.68
2022-05-09 08:00:00,W-51109877,48932.85
2022-05-09 08:00:00,W-51133072,5755.56
2022-05-09 08:00:00,W-51129638,27756.99
2022-05-09 08:00:00,W-51105729,157387.18
2022-05-09 08:00:00,W-51118220,10610.29
2022-05-09 08:00:00,W-51111185,618020.7
2022-05-09 08:00:00,W-51110249,96870.24
2022-05-09 08:00:00,W-51109045,321941.78
2022-05-09 08:00:00,W-51084826,104401.1
2022-05-09 08:00:00,W-51108176,146129.44
2022-05-09 08:00:00,W-51099502,515.4
2022-05-09 08:00:00,W-51110019,193630.35
2022-05-09 08:00:00,W-51084526,193148.92
2022-05-09 08:00:00,W-51084882,145925.0
2022-05-09 08:00:00,W-51084552,84678.94
2022-05-09 08:00:00,W-51113247,222890.05
2022-05-09 08:00:00,W-51118832,130430.83
2022-05-09 08:00:00,W-51110134,65393.85
2022-05-09 08:00:00,W-51107350,600211.52
2022-05-09 08:00:00,W-51106899,455607.71
2022-05-09 08:00:00,W-51075172,227639.7
2022-05-09 08:00:00,W-51108415,238431.75
2022-05-09 08:00:00,W-51078065,201769.69
2022-05-09 08:00:00,W-51107115,346006.82
2022-05-09 08:00:00,W-51107565,1583593.32
2022-05-09 08:00:00,W-51106502,261294.35
2022-05-09 08:00:00,W-51105448,428604.44
2022-05-09 08:00:00,W-51107314,58723.54
2022-05-09 08:00:00,W-51105140,383164.15
2022-05-09 08:00:00,W-51135147,127120.64
2022-05-09 08:00:00,W-51126220,131191.75
2022-05-09 08:00:00,W-51123024,417169.41
2022-05-09 08:00:00,W-51112971,209412.94
2022-05-09 08:00:00,W-51105758,197581.81
2022-05-09 08:00:00,W-51108972,273103.68
2022-05-09 08:00:00,W-51119469,52678.14
2022-05-09 08:00:00,W-51113449,69541.55
2022-05-09 08:00:00,W-51077074,299713.92
2022-05-09 08:00:00,W-51076804,737507.77
2022-05-09 08:00:00,W-51108193,92874.3
2022-05-09 08:00:00,W-51105601,159551.85
2022-05-09 08:00:00,W-51106648,95003.28
2022-05-09 08:00:00,W-51076360,213925.02
2022-05-09 08:00:00,W-51070572,257838.39
2022-05-09 08:00:00,W-51075316,39745.27
2022-05-09 08:00:00,W-51078881,213579.26
2022-05-09 08:00:00,W-51073915,1350683.7
2022-05-09 08:00:00,W-51114980,102599.22
2022-05-09 08:00:00,W-51114985,153712.14
2022-05-09 08:00:00,W-51118531,40152.66
2022-05-09 08:00:00,W-51118879,297379.6
2022-05-09 08:00:00,W-51107508,357406.27
2022-05-09 08:00:00,W-51106372,507360.67
2022-05-09 08:00:00,W-51098448,98780.57
2022-05-09 08:00:00,W-51135336,135022.21
2022-05-09 08:00:00,W-51081486,131253.39
2022-05-09 08:00:00,W-51076141,272821.81
2022-05-09 08:00:00,W-51070672,63330.1
2022-05-09 08:00:00,W-51072542,89739.01
2022-05-09 08:00:00,W-51074489,257125.57
2022-05-09 08:00:00,W-51111478,29902.87
2022-05-09 08:00:00,W-51132773,81203.69
2022-05-09 08:00:00,W-51131298,94157.52
2022-05-09 08:00:00,W-51080375,555251.05
2022-05-09 08:00:00,W-51081399,243260.54
2022-05-09 08:00:00,W-51108185,136109.98
2022-05-09 08:00:00,W-51111203,16402.29
2022-05-09 08:00:00,W-51105087,533380.25
2022-05-09 08:00:00,W-51132987,215236.98
2022-05-09 08:00:00,W-51081529,207275.52
2022-05-09 08:00:00,W-51084696,122205.77
2022-05-09 08:00:00,W-51111278,117793.3
2022-05-09 08:00:00,W-51113275,88793.66
2022-05-09 08:00:00,W-51111621,190983.85
2022-05-09 08:00:00,W-51107918,70523.86
2022-05-09 08:00:00,W-51102487,153776.34
2022-05-09 08:00:00,W-51081429,444038.86
2022-05-09 08:00:00,W-51078098,238189.55
2022-05-09 08:00:00,W-51079153,126837.98
2022-05-09 08:00:00,W-51113658,137192.05
2022-05-09 08:00:00,W-51075171,52206.8
2022-05-09 08:00:00,W-51107588,403766.55
2022-05-09 08:00:00,W-51134762,83421.31
2022-05-09 08:00:00,W-51132850,540926.89
2022-05-09 08:00:00,W-51126137,143897.49
2022-05-09 08:00:00,W-51080652,196974.61
2022-05-09 08:00:00,W-51102704,51797.68
2022-05-09 08:00:00,W-51103508,93937.76
2022-05-09 08:00:00,W-51104598,79673.48
2022-05-09 08:00:00,W-51134106,252854.08
2022-05-09 08:00:00,W-51111225,166665.51
2022-05-09 08:00:00,W-51110523,452590.82
2022-05-09 08:00:00,W-51105351,320149.53
2022-05-09 08:00:00,W-51108853,184101.22
2022-05-09 08:00:00,W-51109667,271124.17
2022-05-09 08:00:00,W-51129443,216914.24
2022-05-09 08:00:00,W-51104312,220852.48
2022-05-09 08:00:00,W-51131688,177475.68
2022-05-09 08:00:00,W-51084307,570120.26
2022-05-09 08:00:00,W-51107207,58683.17
2022-05-09 08:00:00,W-51107034,174026.24
2022-05-09 08:00:00,W-51106852,118649.17
2022-05-09 08:00:00,W-51105406,249600.09
2022-05-09 08:00:00,W-51134097,55583.77
2022-05-09 08:00:00,W-51133722,138912.92
2022-05-09 08:00:00,W-51076261,139397.71
2022-05-09 08:00:00,W-51081025,438992.91
2022-05-09 08:00:00,W-51081342,139827.9
2022-05-09 08:00:00,W-51113402,22688.69
2022-05-09 08:00:00,W-51113353,199506.04
2022-05-09 08:00:00,W-51107446,224182.47
2022-05-09 08:00:00,W-51107132,95863.94
2022-05-09 08:00:00,W-51101570,695044.85
2022-05-09 08:00:00,W-51081123,60690.05
2022-05-09 08:00:00,W-51121655,75293.26
2022-05-09 08:00:00,W-51132619,32153.28
2022-05-09 08:00:00,W-51133265,63858.63
2022-05-09 08:00:00,W-51122674,555751.85
2022-05-09 08:00:00,W-51122033,290561.62
2022-05-09 08:00:00,W-23516309,9916010.0
2022-05-09 08:00:00,W-34515754,68530.0
2022-05-09 08:00:00,W-51136716,236530.51
2022-05-09 08:00:00,W-51134793,184318.42
2022-05-09 08:00:00,W-51136955,50783.29
2022-05-09 08:00:00,W-51129451,184050.53
2022-05-09 08:00:00,W-51121576,435881.65
2022-05-09 08:00:00,W-63529205,8582510.0
2022-05-09 08:00:00,W-51104419,373511.43
2022-05-09 08:00:00,W-51081326,178137.71
2022-05-09 08:00:00,W-51082044,154646.91
2022-05-09 08:00:00,W-51082935,253774.97
2022-05-09 08:00:00,W-51100897,283862.64
2022-05-09 08:00:00,W-51128859,155819.0
2022-05-09 08:00:00,W-51098997,149042.36
2022-05-09 08:00:00,W-51098777,82727.42
2022-05-09 08:00:00,W-51099733,125511.3
2022-05-09 08:00:00,W-51121651,112791.1
2022-05-09 08:00:00,W-51123176,72871.74
2022-05-09 08:00:00,W-51098793,248540.51
2022-05-09 08:00:00,W-51104175,803.2
2022-05-09 08:00:00,W-51128396,80236.91
2022-05-09 08:00:00,W-51119112,51667.42
2022-05-09 08:00:00,W-84182209,41682.86
2022-05-09 08:00:00,W-51131624,307303.21
2022-05-09 08:00:00,W-51124940,103664.65
2022-05-09 08:00:00,W-51133811,78535.63
2022-05-09 08:00:00,W-51116780,162784.82
2022-05-09 08:00:00,W-51089528,3659017.8
2022-05-09 08:00:00,W-51123920,264421.82
2022-05-09 08:00:00,W-51135929,265478.98
2022-05-09 08:00:00,W-51141091,73841.51
2022-05-09 08:00:00,W-51112673,298089.03
2022-05-09 08:00:00,W-51133053,318117.32
2022-05-09 08:00:00,W-51130131,57684.76
2022-05-09 08:00:00,W-51113753,53170.45
2022-05-09 08:00:00,W-51114312,259079.1
2022-05-09 08:00:00,W-51128302,146081.32
2022-05-09 08:00:00,W-51130420,167265.68
2022-05-09 08:00:00,W-51057642,1.2
2022-05-09 08:00:00,W-51140145,206414.9
2022-05-09 08:00:00,W-51054755,178028.92
2022-05-09 08:00:00,W-51141644,138213.76
2022-05-09 08:00:00,W-51141729,25161.69
2022-05-09 08:00:00,W-51135087,110518.28
2022-05-09 08:00:00,W-51135872,233678.42
2022-05-09 08:00:00,W-51136464,85018.95
2022-05-09 08:00:00,W-51089578,4296593.6
2022-05-09 08:00:00,W-51135925,147191.47
2022-05-09 08:00:00,W-51142153,74325.82
2022-05-09 08:00:00,W-51139717,45919.29
2022-05-09 08:00:00,W-51046255,98374.99
2022-05-09 08:00:00,W-51139933,64740.71
2022-05-09 08:00:00,W-51135298,74803.84
2022-05-09 08:00:00,W-51136565,39121.25
2022-05-09 08:00:00,W-51129408,192271.03
2022-05-09 08:00:00,W-51121894,228749.17
2022-05-09 08:00:00,W-51135097,185258.39
2022-05-09 08:00:00,W-122504597,587330.0
2022-05-09 08:00:00,W-51141945,96389.82
2022-05-09 08:00:00,W-51138544,142856.31
2022-05-09 08:00:00,W-51130437,56599.34
2022-05-09 08:00:00,W-51141539,44376.19
2022-05-09 08:00:00,W-51134138,367960.56
2022-05-09 08:00:00,W-51136050,391485.63
2022-05-09 08:00:00,W-51139256,18733.8
2022-05-09 08:00:00,W-51114361,199533.26
2022-05-09 08:00:00,W-51138383,103226.83
2022-05-09 08:00:00,W-51137645,194175.49
2022-05-09 08:00:00,W-51053301,190412.27
2022-05-09 08:00:00,W-51133519,158242.0
2022-05-09 08:00:00,W-18262146,127920.0
2022-05-09 08:00:00,W-18347992,11345110.0
2022-05-09 08:00:00,W-51140052,4017.45
2022-05-09 08:00:00,W-51118820,186177.51
2022-05-09 08:00:00,W-51116817,77174.02
2022-05-09 08:00:00,W-51133737,141428.61
2022-05-09 08:00:00,W-51134486,48289.67
2022-05-09 08:00:00,W-51112278,73461.44
2022-05-09 08:00:00,W-51129776,498373.44
2022-05-09 08:00:00,W-51135537,433422.09
2022-05-09 08:00:00,W-51137212,95286.56
2022-05-09 08:00:00,W-51137007,325812.08
2022-05-09 08:00:00,W-51134528,101232.01
2022-05-09 08:00:00,W-51121964,142793.14
2022-05-09 08:00:00,W-51122785,196290.91
2022-05-09 08:00:00,W-51124527,181587.87
2022-05-09 08:00:00,W-51118781,418679.26
2022-05-09 08:00:00,W-51114748,89038.93
2022-05-09 08:00:00,W-51129721,287736.85
2022-05-09 08:00:00,W-51133846,35280.78
2022-05-09 08:00:00,W-51131083,90384.05
2022-05-09 08:00:00,W-51129938,28370.33
2022-05-09 08:00:00,W-51129570,66471.26
2022-05-09 08:00:00,W-51126554,99141.31
2022-05-09 08:00:00,W-51141763,27728.82
2022-05-09 08:00:00,W-51136691,223888.02
2022-05-09 08:00:00,W-51135956,57921.3
2022-05-09 08:00:00,W-51134620,197029.14
2022-05-09 08:00:00,W-51139400,42696.98
2022-05-09 08:00:00,W-51118766,189020.43
2022-05-09 08:00:00,W-51133993,388928.77
2022-05-09 08:00:00,W-51132496,113252.45
2022-05-09 08:00:00,W-51138908,73318.18
2022-05-09 08:00:00,W-51138727,5009.41
2022-05-09 08:00:00,W-51140864,89075.77
2022-05-09 08:00:00,W-51131705,32930.19
2022-05-09 08:00:00,W-51131443,19289.49
2022-05-09 08:00:00,W-51131369,159779.0
2022-05-09 08:00:00,W-51136205,260690.65
2022-05-09 08:00:00,W-51064381,153570.11
2022-05-09 08:00:00,W-51113788,270590.1
2022-05-09 08:00:00,W-51133041,344829.38
2022-05-09 08:00:00,W-51116809,816607.38
2022-05-09 08:00:00,W-51140604,235563.5
2022-05-09 08:00:00,W-51140401,145488.79
2022-05-09 08:00:00,W-51089927,732550.9
2022-05-09 08:00:00,W-51125356,124125.93
2022-05-09 08:00:00,W-51063430,97250.58
2022-05-09 08:00:00,W-51119894,55403.49
2022-05-09 08:00:00,W-51128835,41545.56
2022-05-09 08:00:00,W-51089535,308480.8
2022-05-09 08:00:00,W-51086868,926727.5
2022-05-09 08:00:00,W-51140667,95308.82
2022-05-09 08:00:00,W-51138895,92541.58
2022-05-09 08:00:00,W-51126395,507747.52
2022-05-09 08:00:00,W-51121895,600540.1
2022-05-09 08:00:00,W-51121375,83096.32
2022-05-09 08:00:00,W-51128440,422278.82
2022-05-09 08:00:00,W-51133364,16600.5
2022-05-09 08:00:00,W-51133591,171741.61
2022-05-09 08:00:00,W-51132731,190821.54
2022-05-09 08:00:00,W-51127251,117475.9
2022-05-09 08:00:00,W-51089477,2101198.1
2022-05-09 08:00:00,W-51141415,136563.67
2022-05-09 08:00:00,W-51136872,528496.86
2022-05-09 08:00:00,W-51134811,100492.59
2022-05-09 08:00:00,W-84183193,186196.1
2022-05-09 08:00:00,W-51115237,46902.43
2022-05-09 08:00:00,W-51141703,273041.18
2022-05-09 08:00:00,W-51127698,688247.07
2022-05-09 08:00:00,W-51119526,496857.31
2022-05-09 08:00:00,W-51131970,153646.63
2022-05-09 08:00:00,W-51140905,49246.91
2022-05-09 08:00:00,W-51037706,247723.6
2022-05-09 08:00:00,W-51134258,56649.75
2022-05-09 08:00:00,W-51121428,220993.49
2022-05-09 08:00:00,W-51124072,88703.3
2022-05-09 08:00:00,W-51125516,394043.3
2022-05-09 08:00:00,W-51126424,270603.63
2022-05-09 08:00:00,W-51141699,93277.95
2022-05-09 08:00:00,W-51140871,24326.32
2022-05-09 08:00:00,W-51141540,139264.93
2022-05-09 08:00:00,W-51116207,162367.4
2022-05-09 08:00:00,W-51109524,181206.99
2022-05-09 08:00:00,W-51104429,240070.29
2022-05-09 08:00:00,W-51107835,158559.25
2022-05-09 08:00:00,W-51110136,72439.25
2022-05-09 08:00:00,W-51132624,87926.37
2022-05-09 08:00:00,W-51133888,6491.58
2022-05-09 08:00:00,W-51133489,135517.92
2022-05-09 08:00:00,W-51129132,161812.44
2022-05-09 08:00:00,W-51111844,103051.99
2022-05-09 08:00:00,W-51109793,163900.82
2022-05-09 08:00:00,W-51105689,269454.08
2022-05-09 08:00:00,W-51109689,73426.86
2022-05-09 08:00:00,W-51060222,169502.98
2022-05-09 08:00:00,W-51099909,264011.5
2022-05-09 08:00:00,W-51080994,23095.03
2022-05-09 08:00:00,W-51078395,232349.22
2022-05-09 08:00:00,W-51085086,100065.29
2022-05-09 08:00:00,W-51070280,170833.08
2022-05-09 08:00:00,W-51108770,192808.66
2022-05-09 08:00:00,W-51105842,434952.76
2022-05-09 08:00:00,W-51108783,125936.23
2022-05-09 08:00:00,W-51098797,23028.72
2022-05-09 08:00:00,W-51107701,117700.72
2022-05-09 08:00:00,W-51134836,5926.37
2022-05-09 08:00:00,W-51129607,44548.45
2022-05-09 08:00:00,W-51076542,98315.74
2022-05-09 08:00:00,W-51108945,73452.15
2022-05-09 08:00:00,W-51108038,91559.74
2022-05-09 08:00:00,W-51068189,192915.08
2022-05-09 08:00:00,W-51118891,377757.87
2022-05-09 08:00:00,W-51116977,30652.5
2022-05-09 08:00:00,W-51106096,103943.74
2022-05-09 08:00:00,W-51107074,232506.35
2022-05-09 08:00:00,W-51107613,62962.51
2022-05-09 08:00:00,W-51134892,118646.32
2022-05-09 08:00:00,W-51123201,316010.14
2022-05-09 08:00:00,W-51123169,339798.46
2022-05-09 08:00:00,W-51116641,221929.33
2022-05-09 08:00:00,W-51108716,99931.94
2022-05-09 08:00:00,W-51110905,618328.64
2022-05-09 08:00:00,W-51108806,107631.87
2022-05-09 08:00:00,W-51133871,7587.47
2022-05-09 08:00:00,W-51113647,73381.25
2022-05-09 08:00:00,W-51113379,165915.05
2022-05-09 08:00:00,W-51075147,7773.6
2022-05-09 08:00:00,W-51077743,78542.05
2022-05-09 08:00:00,W-51107721,1432913.22
2022-05-09 08:00:00,W-51107628,441219.0
2022-05-09 08:00:00,W-51108042,138925.83
2022-05-09 08:00:00,W-51106660,137411.63
2022-05-09 08:00:00,W-51100797,136127.67
2022-05-09 08:00:00,W-51135405,162212.1
2022-05-09 08:00:00,W-51077514,216153.48
2022-05-09 08:00:00,W-51084508,197907.64
2022-05-09 08:00:00,W-51077867,279248.53
2022-05-09 08:00:00,W-51113977,101673.92
2022-05-09 08:00:00,W-51105966,217904.32
2022-05-09 08:00:00,W-51109879,274701.89
2022-05-09 08:00:00,W-51079902,180325.39
2022-05-09 08:00:00,W-51079096,90361.16
2022-05-09 08:00:00,W-51113148,32073.67
2022-05-09 08:00:00,W-51109876,13976.27
2022-05-09 08:00:00,W-51104698,525172.06
2022-05-09 08:00:00,W-51078377,106461.22
2022-05-09 08:00:00,W-51072209,190017.12
2022-05-09 08:00:00,W-51074063,137684.28
2022-05-09 08:00:00,W-51084954,82311.48
2022-05-09 08:00:00,W-51081085,118051.69
2022-05-09 08:00:00,W-51081096,31078.13
2022-05-09 08:00:00,W-51117142,137537.21
2022-05-09 08:00:00,W-51103154,97369.43
2022-05-09 08:00:00,W-51101977,182578.87
2022-05-09 08:00:00,W-51102135,595219.24
2022-05-09 08:00:00,W-51102164,11315.23
2022-05-09 08:00:00,W-51103057,109808.4
2022-05-09 08:00:00,W-51135206,157885.89
2022-05-09 08:00:00,W-51075995,81545.05
2022-05-09 08:00:00,W-51111087,85715.87
2022-05-09 08:00:00,W-51109177,253789.08
2022-05-09 08:00:00,W-51078173,294677.01
2022-05-09 08:00:00,W-51079055,393626.6
2022-05-09 08:00:00,W-51084606,287009.62
2022-05-09 08:00:00,W-51084607,126568.01
2022-05-09 08:00:00,W-51112633,181286.76
2022-05-09 08:00:00,W-51113495,42200.6
2022-05-09 08:00:00,W-51113745,51661.69
2022-05-09 08:00:00,W-51112604,178916.38
2022-05-09 08:00:00,W-51105319,358287.33
2022-05-09 08:00:00,W-51104753,369626.63
2022-05-09 08:00:00,W-51133465,26188.65
2022-05-09 08:00:00,W-51134910,119878.71
2022-05-09 08:00:00,W-51075493,389704.03
2022-05-09 08:00:00,W-51075609,107365.65
2022-05-09 08:00:00,W-51109768,116011.86
2022-05-09 08:00:00,W-51107951,63419.34
2022-05-09 08:00:00,W-51102054,314878.09
2022-05-09 08:00:00,W-51103766,117089.91
2022-05-09 08:00:00,W-51103878,48462.43
2022-05-09 08:00:00,W-51133971,195215.96
2022-05-09 08:00:00,W-51133123,129295.1
2022-05-09 08:00:00,W-51126063,66014.89
2022-05-09 08:00:00,W-51114273,14095.58
2022-05-09 08:00:00,W-51113621,130873.99
2022-05-09 08:00:00,W-51112589,187018.12
2022-05-09 08:00:00,W-51113310,177212.42
2022-05-09 08:00:00,W-51109075,235831.67
2022-05-09 08:00:00,W-51118426,37036.51
2022-05-09 08:00:00,W-51111280,101092.72
2022-05-09 08:00:00,W-51128658,282374.52
2022-05-09 08:00:00,W-51127283,35661.8
2022-05-09 08:00:00,W-51084731,206082.47
2022-05-09 08:00:00,W-51079316,278341.05
2022-05-09 08:00:00,W-51080894,61067.04
2022-05-09 08:00:00,W-51113205,57414.94
2022-05-09 08:00:00,W-51106659,255955.2
2022-05-09 08:00:00,W-51107921,146000.09
2022-05-09 08:00:00,W-51107229,246097.67
2022-05-09 08:00:00,W-51127441,222134.97
2022-05-09 08:00:00,W-51132514,321274.95
2022-05-09 08:00:00,W-51132591,114550.6
2022-05-09 08:00:00,W-51076094,144663.66
2022-05-09 08:00:00,W-51106927,106455.69
2022-05-09 08:00:00,W-51105203,121302.28
2022-05-09 08:00:00,W-51100781,125794.9
2022-05-09 08:00:00,W-51080358,50191.73
2022-05-09 08:00:00,W-51133731,283114.49
2022-05-09 08:00:00,W-51133213,379821.7
2022-05-09 08:00:00,W-51124304,127009.21
2022-05-09 08:00:00,W-23516191,25150610.0
2022-05-09 08:00:00,W-51136723,403152.11
2022-05-09 08:00:00,W-44516898,9714390.0
2022-05-09 08:00:00,W-51134922,360865.81
2022-05-09 08:00:00,W-51122072,115123.12
2022-05-09 08:00:00,W-51056452,34444.5
2022-05-09 08:00:00,W-51055418,672998.2
2022-05-09 08:00:00,W-51122830,248461.24
2022-05-09 08:00:00,W-54505888,5908500.0
2022-05-09 08:00:00,W-51102032,277720.02
2022-05-09 08:00:00,W-51084068,134432.86
2022-05-09 08:00:00,W-51046334,663471.5
2022-05-09 08:00:00,W-51076588,228369.84
2022-05-09 08:00:00,W-51057839,10029164.2
2022-05-09 08:00:00,W-51057544,454264.8
2022-05-09 08:00:00,W-51057614,97907.2
2022-05-09 08:00:00,W-51103163,179832.6
2022-05-09 08:00:00,W-51104018,121244.97
2022-05-09 08:00:00,W-51083363,70437.74
2022-05-09 08:00:00,W-51076820,88385.23
2022-05-09 08:00:00,W-51103711,210256.96
2022-05-09 08:00:00,W-51083499,115073.47
2022-05-09 08:00:00,W-51071019,26895.93
2022-05-09 08:00:00,W-51071115,149492.52
2022-05-09 08:00:00,W-51058152,1607216.7
2022-05-09 08:00:00,W-51083687,140797.41
2022-05-09 08:00:00,W-51068075,130665.77
2022-05-09 08:00:00,W-51140107,94287.1
2022-05-09 08:00:00,W-51074391,67445.28
2022-05-09 08:00:00,W-51065801,129754.59
2022-05-09 08:00:00,W-51102124,81484.29
2022-05-09 08:00:00,W-51086483,473136.9
2022-05-09 08:00:00,W-51087873,216248.03
2022-05-09 08:00:00,W-51087353,444278.82
2022-05-09 08:00:00,W-51054238,633805.74
2022-05-09 08:00:00,W-51059603,10879.1
2022-05-09 08:00:00,W-51057781,207351.34
2022-05-09 08:00:00,W-51056687,1067.1
2022-05-09 08:00:00,W-51085254,266006.69
2022-05-09 08:00:00,W-51087754,118071.97
2022-05-09 08:00:00,W-51086929,114474.74
2022-05-09 08:00:00,W-51086058,111098.64
2022-05-09 08:00:00,W-51086002,511162.42
2022-05-09 08:00:00,W-51086214,85391.42
2022-05-09 08:00:00,W-51065935,241566.86
2022-05-09 08:00:00,W-51059590,31442.01
2022-05-09 08:00:00,W-51059856,183353.12
2022-05-09 08:00:00,W-51037851,105855.01
2022-05-09 08:00:00,W-51035984,152100.55
2022-05-09 08:00:00,W-51057541,231798.74
2022-05-09 08:00:00,W-51071415,112011.69
2022-05-09 08:00:00,W-51087518,63336.16
2022-05-09 08:00:00,W-51087021,320078.27
2022-05-09 08:00:00,W-51087344,175532.64
2022-05-09 08:00:00,W-51086144,287619.75
2022-05-09 08:00:00,W-51087395,153735.33
2022-05-09 08:00:00,W-51086835,317963.02
2022-05-09 08:00:00,W-51102214,382926.27
2022-05-09 08:00:00,W-51069493,150455.01
2022-05-09 08:00:00,W-51067728,183353.56
